Tanggal,Terakhir,Pembukaan,Tertinggi,Terendah,Vol.,Perubahan%
2023-12-19,9250,9.125,9.25,9.125,"87,54M","0,54%"
2023-12-20,9300,9.25,9.3,9.225,"72,94M","0,54%"
2023-12-21,9325,9.3,9.325,9.25,"88,12M","0,27%"
2023-12-22,9325,9.275,9.35,9.275,"64,45M","0,00%"
2023-12-27,9375,9.375,9.4,9.325,"72,26M","0,54%"
2023-12-28,9400,9.325,9.425,9.325,"70,18M","0,27%"
2023-12-29,9400,9.425,9.45,9.35,"79,90M","0,00%"
2024-01-02,9425,9.4,9.425,9.35,"30,55M","0,27%"
2024-01-03,9350,9.425,9.425,9.325,"34,60M","-0,80%"
2024-01-04,9475,9.4,9.475,9.375,"77,29M","1,34%"
2024-01-05,9575,9.5,9.6,9.475,"85,29M","1,06%"
2024-01-08,9575,9.6,9.625,9.475,"50,90M","0,00%"
2024-01-09,9625,9.6,9.625,9.575,"59,85M","0,52%"
2024-01-10,9550,9.65,9.65,9.55,"52,77M","-0,78%"
2024-01-11,9575,9.625,9.65,9.575,"51,58M","0,26%"
2024-01-12,9700,9.65,9.7,9.6,"68,25M","1,31%"
2024-01-15,9725,9.75,9.75,9.65,"88,58M","0,26%"
2024-01-16,9700,9.7,9.75,9.675,"44,87M","-0,26%"
2024-01-17,9750,9.75,9.75,9.65,"107,71M","0,52%"
2024-01-18,9675,9.675,9.75,9.625,"71,05M","-0,77%"
2024-01-19,9625,9.775,9.775,9.6,"63,18M","-0,52%"
2024-01-22,9625,9.6,9.65,9.525,"52,87M","0,00%"
2024-01-23,9600,9.45,9.6,9.45,"92,35M","-0,26%"
2024-01-24,9525,9.6,9.6,9.475,"84,91M","-0,78%"
2024-01-25,9500,9.45,9.575,9.45,"63,21M","-0,26%"
2024-01-26,9350,9.4,9.45,9.3,"78,98M","-1,58%"
2024-01-29,9550,9.4,9.55,9.375,"73,45M","2,14%"
2024-01-30,9650,9.5,9.65,9.475,"73,14M","1,05%"
2024-01-31,9550,9.7,9.7,9.55,"102,58M","-1,04%"
2024-02-01,9700,9.65,9.725,9.575,"109,29M","1,57%"
2024-02-02,9700,9.775,9.8,9.625,"99,32M","0,00%"
2024-02-05,9575,9.675,9.675,9.525,"57,98M","-1,29%"
2024-02-06,9625,9.75,9.75,9.625,"87,65M","0,52%"
2024-02-07,9700,9.7,9.725,9.65,"93,32M","0,78%"
2024-02-12,9800,9.75,9.8,9.7,"99,80M","1,03%"
2024-02-13,9725,9.75,9.8,9.7,"66,07M","-0,77%"
2024-02-15,9850,9.95,9.975,9.85,"164,75M","1,29%"
2024-02-16,9950,9.975,10.0,9.875,"142,28M","1,02%"
2024-02-19,9875,9.9,9.975,9.825,"53,34M","-0,75%"
2024-02-20,10025,9.85,10.025,9.85,"64,00M","1,52%"
2024-02-21,9975,9.95,10.0,9.85,"75,55M","-0,50%"
2024-02-22,9875,9.975,9.975,9.875,"66,91M","-1,00%"
2024-02-23,9825,9.9,9.925,9.8,"55,19M","-0,51%"
2024-02-26,9800,9.75,9.875,9.725,"53,82M","-0,25%"
2024-02-27,9875,9.75,9.9,9.75,"43,74M","0,77%"
2024-02-28,10000,9.975,10.0,9.9,"66,95M","1,27%"
2024-02-29,9875,10.0,10.0,9.85,"127,02M","-1,25%"
2024-03-01,9825,9.9,9.925,9.8,"51,52M","-0,51%"
2024-03-04,9750,9.8,9.825,9.75,"43,82M","-0,76%"
2024-03-05,9800,9.9,9.9,9.775,"61,95M","0,51%"
2024-03-06,9950,9.9,10.0,9.775,"70,24M","1,53%"
2024-03-07,10125,10.05,10.175,10.0,"118,37M","1,76%"
2024-03-08,10150,10.25,10.3,10.125,"100,95M","0,25%"
2024-03-13,10000,10.4,10.4,10.0,"141,62M","-1,48%"
2024-03-14,10325,10.05,10.325,10.025,"110,68M","3,25%"
2024-03-15,10150,10.2,10.3,10.05,"154,18M","-1,69%"
2024-03-18,10150,10.175,10.275,10.15,"62,44M","0,00%"
2024-03-19,10175,10.15,10.25,10.15,"55,00M","0,25%"
2024-03-20,10125,10.1,10.15,10.075,"66,27M","-0,49%"
2024-03-21,10125,10.175,10.225,10.05,"90,28M","0,00%"
2024-03-22,10100,10.0,10.125,9.95,"120,53M","-0,25%"
2024-03-25,10075,9.925,10.075,9.925,"66,97M","-0,25%"
2024-03-26,10050,9.95,10.05,9.95,"65,74M","-0,25%"
2024-03-27,10075,10.025,10.075,10.0,"39,51M","0,25%"
2024-03-28,10075,10.025,10.1,9.975,"79,23M","0,00%"
2024-04-01,9850,10.075,10.1,9.825,"79,25M","-2,23%"
2024-04-02,9900,9.925,9.95,9.8,"76,76M","0,51%"
2024-04-03,9525,9.75,9.8,9.525,"177,42M","-3,79%"
2024-04-04,9850,9.575,9.85,9.575,"77,27M","3,41%"
2024-04-05,9825,9.95,9.95,9.825,"70,43M","-0,25%"
2024-04-16,9475,9.35,9.575,9.25,"283,27M","-3,56%"
2024-04-17,9525,9.55,9.675,9.525,"95,62M","0,53%"
2024-04-18,9475,9.525,9.575,9.45,"127,13M","-0,52%"
2024-04-19,9475,9.35,9.5,9.3,"147,78M","0,00%"
2024-04-22,9350,9.4,9.425,9.35,"128,91M","-1,32%"
2024-04-23,9725,9.4,9.775,9.375,"181,70M","4,01%"
2024-04-24,9950,9.825,9.95,9.75,"132,83M","2,31%"
2024-04-25,9775,10.0,10.0,9.7,"104,87M","-1,76%"
2024-04-26,9625,9.7,9.825,9.625,"100,93M","-1,53%"
2024-04-29,9800,9.525,9.85,9.525,"90,06M","1,82%"
2024-04-30,9800,10.05,10.05,9.8,"109,62M","0,00%"
