Tanggal;Terakhir;Pembukaan;Tertinggi;Terendah;Vol.;Perubahan%
17/11/2023;3470;3.47;3.47;3.42;13,56M;0,29%
20/11/2023;3460;3.47;3.47;3.42;5,70M;-0,29%
21/11/2023;3480;3.46;3.49;3.43;11,47M;0,58%
22/11/2023;3500;3.48;3.52;3.45;16,97M;0,57%
23/11/2023;3540;3.51;3.58;3.5;16,67M;1,14%
24/11/2023;3530;3.55;3.58;3.52;5,31M;-0,28%
27/11/2023;3520;3.53;3.55;3.5;11,94M;-0,28%
28/11/2023;3600;3.52;3.64;3.52;13,64M;2,27%
29/11/2023;3630;3.6;3.64;3.56;9,79M;0,83%
30/11/2023;3650;3.63;3.65;3.57;40,88M;0,55%
1/12/2023;3630;3.6;3.7;3.59;11,65M;-0,55%
4/12/2023;3630;3.64;3.67;3.55;17,11M;0,00%
5/12/2023;3620;3.59;3.62;3.57;14,55M;-0,28%
6/12/2023;3510;3.62;3.63;3.5;16,67M;-3,04%
7/12/2023;3570;3.51;3.57;3.5;7,25M;1,71%
8/12/2023;3510;3.57;3.57;3.49;10,27M;-1,68%
11/12/2023;3500;3.5;3.51;3.47;7,70M;-0,28%
12/12/2023;3430;3.5;3.51;3.42;11,41M;-2,00%
13/12/2023;3450;3.43;3.46;3.4;5,87M;0,58%
14/12/2023;3400;3.45;3.45;3.4;9,55M;-1,45%
15/12/2023;3500;3.4;3.5;3.33;24,91M;2,94%
18/12/2023;3410;3.48;3.48;3.38;10,58M;-2,57%
19/12/2023;3430;3.41;3.44;3.38;6,94M;0,59%
20/12/2023;3460;3.43;3.52;3.42;15,67M;0,87%
21/12/2023;3470;3.47;3.48;3.44;4,50M;0,29%
22/12/2023;3470;3.47;3.49;3.44;6,67M;0,00%
27/12/2023;3470;3.47;3.52;3.45;8,12M;0,00%
28/12/2023;3540;3.5;3.57;3.5;12,31M;2,02%
29/12/2023;3530;3.54;3.55;3.5;6,00M;-0,28%
2/1/2024;3550;3.53;3.55;3.5;6,00M;0,57%
3/1/2024;3530;3.55;3.56;3.52;3,25M;-0,56%
4/1/2024;3520;3.53;3.56;3.52;6,94M;-0,28%
5/1/2024;3520;3.54;3.58;3.52;7,58M;0,00%
8/1/2024;3480;3.53;3.56;3.47;7,22M;-1,14%
9/1/2024;3430;3.48;3.49;3.42;6,68M;-1,44%
10/1/2024;3410;3.43;3.48;3.41;12,28M;-0,58%
11/1/2024;3410;3.45;3.45;3.41;3,29M;0,00%
12/1/2024;3470;3.43;3.48;3.41;8,75M;1,76%
15/01/2024;3430;3.47;3.48;3.43;7,95M;-1,15%
16/01/2024;3410;3.43;3.47;3.41;5,86M;-0,58%
17/01/2024;3320;3.44;3.44;3.31;30,69M;-2,64%
18/01/2024;3300;3.33;3.34;3.29;14,86M;-0,60%
19/01/2024;3240;3.3;3.3;3.21;15,82M;-1,82%
22/01/2024;3120;3.22;3.24;3.12;22,07M;-3,70%
23/01/2024;3180;3.14;3.2;3.13;17,21M;1,92%
24/01/2024;3200;3.18;3.22;3.15;8,52M;0,63%
25/01/2024;3160;3.19;3.2;3.15;11,17M;-1,25%
26/01/2024;3160;3.16;3.17;3.13;5,35M;0,00%
29/01/2024;3080;3.16;3.16;3.07;13,85M;-2,53%
30/01/2024;3130;3.08;3.13;3.01;26,09M;1,62%
31/01/2024;3100;3.13;3.15;3.1;18,46M;-0,96%
1/2/2024;3100;3.1;3.13;3.09;12,76M;0,00%
2/2/2024;3170;3.1;3.2;3.1;18,04M;2,26%
5/2/2024;3200;3.19;3.24;3.18;16,18M;0,95%
6/2/2024;3250;3.22;3.27;3.17;14,52M;1,56%
7/2/2024;3270;3.25;3.28;3.24;12,54M;0,62%
12/2/2024;2920;3.17;3.17;2.92;82,25M;-10,70%
13/02/2024;2800;2.92;2.93;2.8;56,55M;-4,11%
15/02/2024;2930;2.86;2.94;2.83;37,99M;4,64%
16/02/2024;2830;2.93;2.94;2.83;22,77M;-3,41%
19/02/2024;2800;2.83;2.87;2.8;19,25M;-1,06%
20/02/2024;2760;2.8;2.82;2.76;25,79M;-1,43%
21/02/2024;2690;2.76;2.77;2.65;42,78M;-2,54%
22/02/2024;2720;2.69;2.74;2.69;14,45M;1,12%
23/02/2024;2690;2.73;2.74;2.66;14,97M;-1,10%
26/02/2024;2590;2.69;2.69;2.59;32,98M;-3,72%
27/02/2024;2620;2.59;2.64;2.57;23,07M;1,16%
28/02/2024;2700;2.62;2.72;2.61;28,09M;3,05%
29/02/2024;2730;2.71;2.73;2.64;33,04M;1,11%
1/3/2024;2730;2.71;2.73;2.66;13,02M;0,00%
4/3/2024;2670;2.73;2.74;2.66;9,76M;-2,20%
5/3/2024;2670;2.67;2.69;2.64;9,04M;0,00%
6/3/2024;2690;2.68;2.72;2.67;8,40M;0,75%
7/3/2024;2730;2.7;2.73;2.68;18,96M;1,49%
8/3/2024;2660;2.73;2.74;2.66;9,29M;-2,56%
13/03/2024;2720;2.72;2.72;2.66;18,54M;2,26%
14/03/2024;2690;2.72;2.72;2.66;23,62M;-1,10%
15/03/2024;2640;2.66;2.69;2.62;31,98M;-1,86%
18/03/2024;2770;2.64;2.8;2.64;31,87M;4,92%
19/03/2024;2740;2.78;2.79;2.74;7,21M;-1,08%
20/03/2024;2760;2.76;2.82;2.74;20,53M;0,73%
21/03/2024;2720;2.76;2.78;2.72;10,19M;-1,45%
22/03/2024;2720;2.72;2.75;2.67;16,02M;0,00%
25/03/2024;2760;2.72;2.76;2.69;9,64M;1,47%
26/03/2024;2770;2.76;2.77;2.73;12,14M;0,36%
27/03/2024;2730;2.73;2.77;2.72;8,17M;-1,44%
28/03/2024;2700;2.73;2.74;2.65;22,41M;-1,10%
1/4/2024;2730;2.7;2.73;2.63;10,89M;1,11%
2/4/2024;2740;2.72;2.74;2.7;7,45M;0,37%
3/4/2024;2690;2.74;2.74;2.67;10,53M;-1,82%
4/4/2024;2710;2.69;2.79;2.69;15,09M;0,74%
5/4/2024;2680;2.71;2.73;2.68;4,69M;-1,11%
16/04/2024;2540;2.6;2.63;2.54;20,69M;-5,22%
17/04/2024;2370;2.54;2.55;2.37;35,91M;-6,69%
18/04/2024;2390;2.37;2.43;2.37;13,30M;0,84%
19/04/2024;2380;2.38;2.44;2.33;13,20M;-0,42%
22/04/2024;2410;2.4;2.43;2.37;6,97M;1,26%
23/04/2024;2330;2.42;2.43;2.33;13,23M;-3,32%
24/04/2024;2390;2.35;2.42;2.35;14,64M;2,58%
25/04/2024;2640;2.5;2.69;2.5;49,64M;10,46%
26/04/2024;2590;2.65;2.75;2.59;31,84M;-1,89%
29/04/2024;2590;2.6;2.61;2.48;20,63M;0,00%
30/04/2024;2620;2.59;2.67;2.56;21,07M;1,16%
