"Date","Price","Open","High","Low","Vol.","Change %"
"06/20/2024","2,350","2,410","2,410","2,330","6.70M","-2.49%"
"06/19/2024","2,410","2,380","2,430","2,350","6.38M","1.26%"
"06/14/2024","2,380","2,370","2,380","2,320","3.15M","0.42%"
"06/13/2024","2,370","2,390","2,410","2,340","6.87M","-0.84%"
"06/12/2024","2,390","2,400","2,400","2,350","3.39M","-0.42%"
"06/11/2024","2,400","2,410","2,440","2,380","7.24M","-0.41%"
"06/10/2024","2,410","2,380","2,460","2,350","20.39M","1.69%"
"06/07/2024","2,370","2,370","2,380","2,320","3.70M","0.00%"
"06/06/2024","2,370","2,300","2,380","2,280","10.54M","3.95%"
"06/05/2024","2,280","2,290","2,290","2,260","5.59M","-0.44%"
"06/04/2024","2,290","2,280","2,290","2,260","3.61M","0.00%"
"06/03/2024","2,290","2,270","2,300","2,240","5.66M","0.88%"
"05/31/2024","2,270","2,240","2,290","2,220","8.96M","1.79%"
"05/30/2024","2,230","2,280","2,320","2,210","13.39M","-2.62%"
"05/29/2024","2,290","2,290","2,310","2,270","2.77M","0.00%"
"05/28/2024","2,290","2,300","2,360","2,290","7.49M","0.00%"
"05/27/2024","2,290","2,290","2,300","2,280","2.59M","0.44%"
"05/22/2024","2,280","2,200","2,310","2,200","4.12M","-0.87%"
"05/21/2024","2,300","2,300","2,310","2,280","3.06M","0.44%"
"05/20/2024","2,290","2,320","2,340","2,280","7.55M","-1.29%"
"05/17/2024","2,320","2,340","2,350","2,310","10.36M","-0.85%"
"05/16/2024","2,340","2,350","2,350","2,310","5.33M","0.43%"
"05/15/2024","2,330","2,340","2,410","2,320","10.03M","-0.43%"
"05/14/2024","2,340","2,320","2,360","2,300","4.66M","0.86%"
"05/13/2024","2,320","2,370","2,380","2,300","7.22M","-2.11%"
"05/08/2024","2,370","2,380","2,400","2,360","11.39M","-0.42%"
"05/07/2024","2,380","2,370","2,400","2,350","7.60M","0.85%"
"05/06/2024","2,360","2,350","2,410","2,320","8.10M","0.43%"
"05/03/2024","2,350","2,360","2,410","2,330","6.71M","-2.08%"
"05/02/2024","2,400","2,420","2,430","2,370","9.43M","0.00%"
"04/30/2024","2,400","2,420","2,420","2,340","12.04M","1.27%"
"04/29/2024","2,370","2,400","2,420","2,340","4.92M","-2.07%"
"04/26/2024","2,420","2,460","2,470","2,360","6.24M","-1.22%"
"04/25/2024","2,450","2,330","2,480","2,310","21.08M","5.60%"
"04/24/2024","2,320","2,320","2,340","2,280","5.70M","0.00%"
"04/23/2024","2,320","2,340","2,340","2,280","4.09M","-0.43%"
"04/22/2024","2,330","2,300","2,330","2,260","5.57M","1.75%"
"04/19/2024","2,290","2,340","2,360","2,250","6.33M","-2.97%"
"04/18/2024","2,360","2,370","2,370","2,290","12.07M","2.16%"
"04/17/2024","2,310","2,300","2,360","2,300","8.53M","0.43%"
"04/16/2024","2,300","2,420","2,420","2,290","32.64M","-4.96%"
"04/05/2024","2,420","2,490","2,500","2,420","7.74M","-3.20%"
"04/04/2024","2,500","2,560","2,560","2,470","7.80M","-1.96%"
"04/03/2024","2,550","2,570","2,570","2,520","6.10M","-0.78%"
"04/02/2024","2,570","2,530","2,570","2,530","10.04M","1.58%"
"04/01/2024","2,530","2,540","2,580","2,500","5.78M","-0.39%"
"03/28/2024","2,540","2,570","2,590","2,520","5.64M","-1.17%"
"03/27/2024","2,570","2,630","2,640","2,540","11.58M","-2.28%"
"03/26/2024","2,630","2,590","2,670","2,580","25.40M","1.54%"
"03/25/2024","2,590","2,540","2,600","2,540","10.26M","1.97%"
"03/22/2024","2,540","2,550","2,580","2,530","6.55M","-0.39%"
"03/21/2024","2,550","2,500","2,560","2,500","8.71M","2.00%"
"03/20/2024","2,500","2,530","2,540","2,480","13.16M","-1.19%"
"03/19/2024","2,530","2,450","2,550","2,440","19.05M","3.69%"
"03/18/2024","2,440","2,420","2,470","2,420","14.54M","0.83%"
"03/15/2024","2,420","2,370","2,440","2,370","11.73M","2.11%"
"03/14/2024","2,370","2,400","2,410","2,350","8.76M","-1.25%"
"03/13/2024","2,400","2,360","2,400","2,330","9.53M","2.56%"
"03/08/2024","2,340","2,390","2,390","2,330","11.42M","-1.27%"
"03/07/2024","2,370","2,400","2,400","2,350","7.30M","0.00%"
"03/06/2024","2,370","2,390","2,410","2,350","4.83M","-0.84%"
"03/05/2024","2,390","2,460","2,460","2,390","5.68M","-2.45%"
"03/04/2024","2,450","2,490","2,490","2,430","6.80M","-0.81%"
"03/01/2024","2,470","2,530","2,530","2,450","17.04M","0.41%"
"02/29/2024","2,460","2,440","2,480","2,430","9.58M","0.82%"
"02/28/2024","2,440","2,370","2,460","2,370","11.25M","2.95%"
"02/27/2024","2,370","2,400","2,400","2,370","3.54M","-0.84%"
"02/26/2024","2,390","2,420","2,420","2,360","5.75M","-0.83%"
"02/23/2024","2,410","2,370","2,420","2,370","9.67M","1.69%"
"02/22/2024","2,370","2,330","2,380","2,320","5.88M","1.72%"
"02/21/2024","2,330","2,290","2,350","2,270","13.06M","1.75%"
"02/20/2024","2,290","2,270","2,310","2,260","11.43M","1.33%"
"02/19/2024","2,260","2,360","2,360","2,260","11.36M","-4.24%"
"02/16/2024","2,360","2,380","2,380","2,340","8.20M","-0.84%"
"02/15/2024","2,380","2,320","2,390","2,320","12.12M","2.59%"
"02/13/2024","2,320","2,390","2,390","2,320","5.32M","-2.93%"
"02/12/2024","2,390","2,400","2,440","2,370","6.60M","-0.42%"
"02/07/2024","2,400","2,410","2,410","2,360","4.92M","-0.41%"
"02/06/2024","2,410","2,400","2,410","2,370","6.36M","0.84%"
"02/05/2024","2,390","2,360","2,410","2,360","5.46M","1.27%"
"02/02/2024","2,360","2,400","2,400","2,350","5.25M","-1.26%"
"02/01/2024","2,390","2,350","2,430","2,330","9.99M","1.70%"
"01/31/2024","2,350","2,280","2,350","2,270","6.18M","3.07%"
"01/30/2024","2,280","2,290","2,300","2,270","2.84M","-0.44%"
"01/29/2024","2,290","2,330","2,350","2,280","8.60M","-1.29%"
