Date,Price,Return
2021-10-22,7525.0,0.01675081042481535
2021-10-25,7525.0,0.0
2021-10-26,7525.0,0.0
2021-10-27,7450.0,-0.010016778243471232
2021-10-28,7375.0,-0.010118130165584667
2021-10-29,7475.0,0.01346821705086661
2021-11-01,7400.0,-0.010084119066626047
2021-11-02,7300.0,-0.013605652055778598
2021-11-03,7350.0,0.006825965070399891
2021-11-04,7375.0,0.0033955890011381075
2021-11-05,7450.0,0.010118130165584686
2021-11-08,7575.0,0.016639319003964724
2021-11-09,7675.0,0.01311494207782795
2021-11-10,7650.0,-0.0032626456348163824
2021-11-11,7675.0,0.0032626456348163694
2021-11-12,7525.0,-0.019737482838321434
2021-11-15,7500.0,-0.003327790092674691
2021-11-16,7475.0,-0.0033389012655145986
2021-11-17,7575.0,0.013289232118682706
2021-11-18,7400.0,-0.023373351185308713
2021-11-19,7425.0,0.003372684478639156
2021-11-22,7475.0,0.006711434587986778
2021-11-23,7475.0,0.0
2021-11-24,7475.0,0.0
2021-11-25,7425.0,-0.006711434587986804
2021-11-26,7275.0,-0.020408871631207123
2021-11-29,7400.0,0.0170361871525678
2021-11-30,7275.0,-0.017036187152567852
2021-12-01,7300.0,0.0034305350967892222
2021-12-02,7500.0,0.02702867238791942
2021-12-03,7375.0,-0.01680711831638129
2021-12-06,7350.0,-0.0033955890011381604
2021-12-07,7350.0,0.0
2021-12-08,7425.0,0.010152371464017908
2021-12-09,7350.0,-0.010152371464017962
2021-12-10,7375.0,0.0033955890011381075
2021-12-13,7300.0,-0.010221554071538028
2021-12-14,7300.0,0.0
2021-12-15,7300.0,0.0
2021-12-16,7275.0,-0.0034305350967892482
2021-12-17,7500.0,0.03045920748470844
2021-12-20,7375.0,-0.01680711831638129
2021-12-21,7375.0,0.0
2021-12-22,7325.0,-0.006802747322752523
2021-12-23,7300.0,-0.003418806748785609
2021-12-24,7300.0,0.0
2021-12-27,7350.0,0.006825965070399891
2021-12-28,7350.0,0.0
2021-12-29,7300.0,-0.006825965070399871
2021-12-30,7300.0,0.0
2022-01-03,7325.0,0.003418806748785461
2022-01-04,7400.0,0.010186845306992997
2022-01-05,7450.0,0.0067340321813441194
2022-01-06,7475.0,0.003350086885282027
2022-01-07,7650.0,0.02314152856169433
2022-01-10,7600.0,-0.006557400546159052
2022-01-11,7700.0,0.0130720815673527
2022-01-12,7700.0,0.0
2022-01-13,7700.0,0.0
2022-01-14,7850.0,0.01929320293467885
2022-01-17,7750.0,-0.012820688429061434
2022-01-18,7675.0,-0.009724549891994744
2022-01-19,7675.0,0.0
2022-01-20,7775.0,0.012945164592036986
2022-01-21,7950.0,0.022258470600942697
2022-01-24,7800.0,-0.019048194970694474
2022-01-25,7775.0,-0.0032102756302482102
2022-01-26,7700.0,-0.00969312920565968
2022-01-27,7800.0,0.012903404835907782
2022-01-28,7775.0,-0.0032102756302482102
2022-01-31,7625.0,-0.01948113557182254
2022-02-02,7800.0,0.02269141120207067
2022-02-03,7725.0,-0.009661910911736859
2022-02-04,7725.0,0.0
2022-02-07,7800.0,0.00966191091173689
2022-02-08,7725.0,-0.009661910911736859
2022-02-09,7950.0,0.02871010588243136
2022-02-10,7750.0,-0.0254790853009849
2022-02-11,7825.0,0.009630893060961366
2022-02-14,7700.0,-0.016103407566578735
2022-02-15,7875.0,0.022472855852058576
2022-02-16,7975.0,0.012618463959211464
2022-02-17,7900.0,-0.009448889197932507
2022-02-18,7925.0,0.003159560290368518
2022-02-21,7950.0,0.0031496089028962013
2022-02-22,7900.0,-0.006309169193264721
2022-02-23,8050.0,0.018809331957496293
2022-02-24,8000.0,-0.006230549750636086
2022-02-25,8050.0,0.006230549750636163
2022-03-01,8050.0,0.0
2022-03-02,7975.0,-0.009360442759563695
2022-03-04,7900.0,-0.009448889197932507
2022-03-07,7700.0,-0.02564243061333767
2022-03-08,7650.0,-0.006514681021193642
2022-03-09,7850.0,0.025807883955872503
2022-03-10,7925.0,0.009508787969027356
2022-03-11,7950.0,0.0031496089028962013
2022-03-14,8075.0,0.01560094044247981
2022-03-15,8150.0,0.009245058144051209
2022-03-16,8200.0,0.006116227017436054
2022-03-17,8000.0,-0.02469261259037152
2022-03-18,7900.0,-0.012578782206860073
2022-03-21,7900.0,0.0
2022-03-22,7925.0,0.003159560290368518
2022-03-23,7900.0,-0.0031595602903684815
2022-03-24,7925.0,0.003159560290368518
2022-03-25,7950.0,0.0031496089028962013
2022-03-28,7900.0,-0.006309169193264721
2022-03-29,7850.0,-0.00634922767865878
2022-03-30,7875.0,0.0031796529173798056
2022-03-31,7975.0,0.012618463959211464
2022-04-01,7925.0,-0.00628932890756399
2022-04-04,7900.0,-0.0031595602903684815
2022-04-05,7900.0,0.0
2022-04-06,7750.0,-0.01916991610772017
2022-04-07,7750.0,0.0
2022-04-08,7850.0,0.012820688429061469
2022-04-11,7725.0,-0.0160517090105079
2022-04-12,7800.0,0.00966191091173689
2022-04-13,7800.0,0.0
2022-04-14,7700.0,-0.012903404835907841
2022-04-18,7700.0,0.0
2022-04-19,7625.0,-0.00978800636616282
2022-04-20,7650.0,0.0032733253449691085
2022-04-21,7925.0,0.035316671924899935
2022-04-22,7875.0,-0.006329135051647512
2022-04-25,8000.0,0.015748356968139112
2022-04-26,8125.0,0.015504186535965254
2022-04-27,8200.0,0.00918842605440617
2022-04-28,8125.0,-0.009188426054406255
2022-05-09,7600.0,-0.0667974809235158
2022-05-10,7525.0,-0.009917436657345916
2022-05-11,7650.0,0.016474837203505042
2022-05-12,7275.0,-0.05026183478088831
2022-05-13,7325.0,0.006849341845574768
2022-05-17,7400.0,0.010186845306992997
2022-05-18,7575.0,0.023373351185308804
2022-05-19,7450.0,-0.01663931900396467
2022-05-20,7400.0,-0.006734032181344068
2022-05-23,7375.0,-0.0033840979842405684
2022-05-24,7350.0,-0.0033955890011381604
2022-05-25,7375.0,0.0033955890011381075
2022-05-27,7575.0,0.026757449169549332
2022-05-30,7575.0,0.0
2022-05-31,7750.0,0.022839491969822736
2022-06-02,7575.0,-0.02283949196982279
2022-06-03,7600.0,0.0032948958968524846
2022-06-06,7450.0,-0.019934214900817253
2022-06-07,7375.0,-0.010118130165584667
2022-06-08,7600.0,0.030052345066401837
2022-06-09,7500.0,-0.01324522675002068
2022-06-10,7350.0,-0.020202707317519466
2022-06-13,7350.0,0.0
2022-06-14,7400.0,0.006779686985378769
2022-06-15,7325.0,-0.010186845306993018
2022-06-16,7575.0,0.0335601964923019
2022-06-17,7500.0,-0.009950330853168092
2022-06-20,7625.0,0.016529301951210506
2022-06-21,7650.0,0.0032733253449691085
2022-06-22,7500.0,-0.019802627296179754
2022-06-23,7525.0,0.0033277900926747457
2022-06-24,7475.0,-0.006666691358189345
2022-06-27,7350.0,-0.016863806052004805
2022-06-28,7300.0,-0.006825965070399871
2022-06-29,7275.0,-0.0034305350967892482
2022-06-30,7250.0,-0.00344234419097279
2022-07-01,7250.0,0.0
2022-07-04,7050.0,-0.02797385204240618
2022-07-05,7250.0,0.027973852042406162
2022-07-06,7300.0,0.0068728792877620504
2022-07-07,7100.0,-0.027779564107075706
2022-07-08,7150.0,0.00701757265864654
2022-07-11,7125.0,-0.003502630551202112
2022-07-12,7175.0,0.006993035490970604
2022-07-13,7000.0,-0.02469261259037152
2022-07-14,7025.0,0.0035650661644961446
2022-07-15,7000.0,-0.003565066164496146
2022-07-18,7150.0,0.021202207650602906
2022-07-19,7175.0,0.0034904049397685676
2022-07-20,7400.0,0.03087723856443923
2022-07-21,7400.0,0.0
2022-07-22,7325.0,-0.010186845306993018
2022-07-25,7300.0,-0.003418806748785609
2022-07-26,7300.0,0.0
2022-07-27,7325.0,0.003418806748785461
2022-07-28,7350.0,0.0034071583216143558
2022-07-29,7350.0,0.0
2022-08-01,7500.0,0.02020270731751947
2022-08-02,7600.0,0.013245226750020723
2022-08-03,7625.0,0.0032840752011900187
2022-08-04,7800.0,0.02269141120207067
2022-08-05,7875.0,0.009569451016150672
2022-08-08,7875.0,0.0
2022-08-09,7900.0,0.0031695747612790395
2022-08-10,7900.0,0.0
2022-08-11,7950.0,0.006309169193264756
2022-08-12,7925.0,-0.00314960890289622
2022-08-15,7950.0,0.0031496089028962013
2022-08-16,7975.0,0.0031397200046678463
2022-08-18,8000.0,0.0031298930089275656
2022-08-19,7900.0,-0.012578782206860073
2022-08-22,8000.0,0.012578782206860185
2022-08-23,7900.0,-0.012578782206860073
2022-08-24,7950.0,0.006309169193264756
2022-08-25,8075.0,0.01560094044247981
2022-08-26,8000.0,-0.009331327428884305
2022-08-29,8150.0,0.018576385572935457
2022-08-30,8175.0,0.003062789530545731
2022-08-31,8200.0,0.003053437486890248
2022-09-01,8150.0,-0.006116227017436094
2022-09-02,8225.0,0.009160369398664195
2022-09-05,8275.0,0.0060606246116909545
2022-09-06,8275.0,0.0
2022-09-07,8375.0,0.012012156448003434
2022-09-08,8350.0,-0.0029895388483660483
2022-09-09,8375.0,0.002989538848365986
2022-09-12,8375.0,0.0
2022-09-13,8525.0,0.01775194545845032
2022-09-14,8500.0,-0.0029368596733097135
2022-09-15,8750.0,0.028987536873252187
2022-09-16,8450.0,-0.03488725900044055
2022-09-19,8650.0,0.023392879574705375
2022-09-20,8550.0,-0.011628037995119099
2022-09-21,8475.0,-0.00881062968215492
2022-09-22,8475.0,0.0
2022-09-23,8375.0,-0.011869575555383882
2022-09-26,8425.0,0.005952398527295352
2022-09-27,8300.0,-0.014947961435873139
2022-09-28,8325.0,0.0030075210639553224
2022-09-29,8375.0,0.005988041844622693
2022-09-30,8550.0,0.020680205237538822
2022-10-03,8500.0,-0.005865119452398134
2022-10-04,8550.0,0.005865119452398058
2022-10-05,8450.0,-0.01176484157958637
2022-10-06,8425.0,-0.002962965130657072
2022-10-07,8200.0,-0.027069321968218027
2022-10-10,8300.0,0.01212136053234482
2022-10-11,8250.0,-0.006042314455962586
2022-10-12,8325.0,0.009049835519917856
2022-10-13,8275.0,-0.006024114603380902
2022-10-14,8250.0,-0.003025720916536956
2022-10-17,8250.0,0.0
2022-10-18,8300.0,0.006042314455962662
2022-10-19,8275.0,-0.003016593539425679
2022-10-20,8500.0,0.026827242233144276
2022-10-21,8650.0,0.01749315744751712
2022-10-24,8900.0,0.02849195579430624
2022-10-25,8700.0,-0.022728251077556175
2022-10-26,8550.0,-0.01739174271186922
2022-10-27,8700.0,0.01739174271186924
2022-10-28,8750.0,0.0057306747089850745
2022-10-31,8800.0,0.005698021114637796
2022-11-01,8800.0,0.0
2022-11-02,8750.0,-0.005698021114637779
2022-11-03,8800.0,0.005698021114637796
2022-11-04,8775.0,-0.0028449521322312507
2022-11-07,8850.0,0.00851068966790861
2022-11-08,8750.0,-0.011363758650315095
2022-11-09,8875.0,0.014184634991956381
2022-11-10,8800.0,-0.008486613877318694
2022-11-11,8850.0,0.0056657375356773
2022-11-14,8750.0,-0.011363758650315095
2022-11-15,8800.0,0.005698021114637796
2022-11-16,8600.0,-0.02298951822469872
2022-11-17,8725.0,0.014430264829028837
2022-11-18,8825.0,0.011396134730869582
2022-11-21,8725.0,-0.011396134730869582
2022-11-22,8900.0,0.019858808649603255
2022-11-23,8875.0,-0.0028129413766146126
2022-11-24,9000.0,0.01398624197473987
2022-11-25,8975.0,-0.0027816429618768026
2022-11-28,9025.0,0.005555569844601964
2022-11-29,8975.0,-0.005555569844601994
2022-11-30,9300.0,0.035571465784867584
2022-12-01,9000.0,-0.03278982282299084
2022-12-02,8900.0,-0.011173300598125189
2022-12-05,8775.0,-0.014144507386164625
2022-12-06,8675.0,-0.011461443519006652
2022-12-07,8450.0,-0.026278884463840423
2022-12-08,8500.0,0.005899722127188322
2022-12-09,8575.0,0.008784829555732811
2022-12-12,8700.0,0.014472032608534469
2022-12-13,8700.0,0.0
2022-12-14,8625.0,-0.008658062743114541
2022-12-15,8500.0,-0.014598799421152636
2022-12-16,8600.0,0.011696039763191236
2022-12-19,8650.0,0.005797117684325915
2022-12-20,8575.0,-0.008708327891784308
2022-12-21,8675.0,0.011594332780919227
2022-12-22,8575.0,-0.011594332780919257
2022-12-23,8500.0,-0.008784829555732803
2022-12-26,8575.0,0.008784829555732811
2022-12-27,8600.0,0.0029112102074585343
2022-12-28,8650.0,0.005797117684325915
2022-12-29,8575.0,-0.008708327891784308
2022-12-30,8550.0,-0.0029197101033347503
2023-01-02,8550.0,0.0
2023-01-03,8550.0,0.0
2023-01-04,8350.0,-0.023669744085904734
2023-01-05,8250.0,-0.01204833851617448
2023-01-06,8300.0,0.006042314455962662
2023-01-09,8450.0,0.017910926566530243
2023-01-10,8175.0,-0.03308572458576545
2023-01-11,8125.0,-0.006134988567515944
2023-01-12,8175.0,0.006134988567515929
2023-01-13,8050.0,-0.015408625352845068
2023-01-16,8150.0,0.012345835822299362
2023-01-17,8325.0,0.02124510861373628
2023-01-18,8300.0,-0.0030075210639553284
2023-01-19,8325.0,0.0030075210639553224
2023-01-20,8300.0,-0.0030075210639553284
2023-01-24,8225.0,-0.009077218151116652
2023-01-25,8200.0,-0.0030441423812281325
2023-01-26,8475.0,0.03298649899630645
2023-01-27,8700.0,0.026202372394024117
2023-01-30,8700.0,0.0
2023-01-31,8475.0,-0.026202372394024072
2023-02-01,8500.0,0.0029455102297567446
2023-02-02,8450.0,-0.005899722127188271
2023-02-03,8700.0,0.029156584291455487
2023-02-06,8725.0,0.002869442427952739
2023-02-07,8850.0,0.01422499093134726
2023-02-08,8825.0,-0.0028288562004777137
2023-02-09,8900.0,0.008462673918733728
2023-02-10,8825.0,-0.008462673918733654
2023-02-13,8875.0,0.0056497325421191276
2023-02-14,8950.0,0.008415196925284498
2023-02-15,8875.0,-0.008415196925284472
2023-02-16,8700.0,-0.019915309700941432
2023-02-17,8725.0,0.002869442427952739
2023-02-20,8750.0,0.002861232281032195
2023-02-21,8700.0,-0.005730674708984983
2023-02-22,8675.0,-0.002877699827615169
2023-02-23,8725.0,0.005747142255568071
2023-02-24,8675.0,-0.005747142255567959
2023-02-27,8775.0,0.011461443519006598
2023-02-28,8750.0,-0.002853068982406399
2023-03-01,8600.0,-0.017291497110060994
2023-03-02,8625.0,0.00290275965796141
2023-03-03,8475.0,-0.017544309650909508
2023-03-06,8400.0,-0.00888894741724604
2023-03-07,8425.0,0.00297177038915748
2023-03-08,8575.0,0.01764751681357814
2023-03-09,8575.0,0.0
2023-03-10,8450.0,-0.014684551682921182
2023-03-13,8550.0,0.01176484157958643
2023-03-14,8325.0,-0.026668247082161294
2023-03-15,8325.0,0.0
2023-03-16,8300.0,-0.0030075210639553284
2023-03-17,8375.0,0.008995562908577783
2023-03-20,8400.0,0.00298062813813772
2023-03-21,8500.0,0.011834457647002798
2023-03-24,8825.0,0.037522439323089775
2023-03-27,8700.0,-0.014265577158822458
2023-03-28,8675.0,-0.002877699827615169
2023-03-29,8800.0,0.01430639565123793
2023-03-30,8825.0,0.0028368813351997567
2023-03-31,8750.0,-0.008534902449837444
2023-04-03,8800.0,0.005698021114637796
2023-04-04,8775.0,-0.0028449521322312507
2023-04-05,8725.0,-0.005714301263438664
2023-04-06,8750.0,0.002861232281032195
2023-04-10,8800.0,0.005698021114637796
2023-04-11,8825.0,0.0028368813351997567
2023-04-12,8900.0,0.008462673918733728
2023-04-13,8925.0,0.0028050509276086816
2023-04-14,9000.0,0.00836824967051658
2023-04-17,9025.0,0.0027739268827252244
2023-04-18,9125.0,0.01101939524961048
2023-04-26,9200.0,0.008185584586439502
2023-04-27,9150.0,-0.005449604767564703
2023-04-28,9050.0,-0.010989121575595206
2023-05-02,9050.0,0.0
2023-05-03,8925.0,-0.013908430046132
2023-05-04,9000.0,0.00836824967051658
2023-05-05,9000.0,0.0
2023-05-08,9000.0,0.0
2023-05-09,8925.0,-0.00836824967051658
2023-05-10,8925.0,0.0
2023-05-11,8825.0,-0.011267724846342269
2023-05-12,8800.0,-0.0028368813351997263
2023-05-15,8775.0,-0.0028449521322312507
2023-05-16,8700.0,-0.008583743691391442
2023-05-17,8775.0,0.008583743691391435
2023-05-19,9000.0,0.025317807984289786
2023-05-22,9000.0,0.0
2023-05-23,9125.0,0.01379332213233577
2023-05-24,9025.0,-0.011019395249610538
2023-05-25,9050.0,0.00276625349289011
2023-05-26,9150.0,0.010989121575595165
2023-05-29,9150.0,0.0
2023-05-30,9250.0,0.010869672236903891
2023-05-31,9050.0,-0.021858793812499073
2023-06-05,9200.0,0.01643872634315994
2023-06-06,9150.0,-0.005449604767564703
2023-06-07,9100.0,-0.005479465764625596
2023-06-08,9125.0,0.002743485945750834
2023-06-09,9100.0,-0.0027434859457508326
2023-06-12,9150.0,0.0054794657646255705
2023-06-13,9150.0,0.0
2023-06-14,9075.0,-0.00823049913651548
2023-06-15,9050.0,-0.0027586224390797514
2023-06-16,9050.0,0.0
2023-06-19,9000.0,-0.005540180375615356
2023-06-20,9050.0,0.005540180375615351
2023-06-21,9125.0,0.008253141756720482
2023-06-22,9050.0,-0.008253141756720414
2023-06-23,9050.0,0.0
2023-06-26,9075.0,0.0027586224390796607
2023-06-27,9150.0,0.008230499136515444
2023-07-03,9075.0,-0.00823049913651548
2023-07-04,9050.0,-0.0027586224390797514
2023-07-05,9050.0,0.0
2023-07-06,9075.0,0.0027586224390796607
2023-07-07,9025.0,-0.005524875931969804
2023-07-10,9050.0,0.00276625349289011
2023-07-11,9025.0,-0.002766253492890185
2023-07-12,9175.0,0.016483889721689415
2023-07-13,9125.0,-0.0054644944720787375
2023-07-14,9200.0,0.008185584586439502
2023-07-17,9175.0,-0.0027210901143606132
2023-07-18,9150.0,-0.0027285146532040625
2023-07-20,9150.0,0.0
2023-07-21,9150.0,0.0
2023-07-24,9100.0,-0.005479465764625596
2023-07-25,9150.0,0.0054794657646255705
2023-07-26,9350.0,0.02162246401316571
2023-07-27,9225.0,-0.0134591533740048
2023-07-28,9125.0,-0.010899290458035631
2023-07-31,9125.0,0.0
2023-08-01,9125.0,0.0
2023-08-02,9200.0,0.008185584586439502
2023-08-03,9250.0,0.005420067469339113
2023-08-04,9150.0,-0.010869672236903879
2023-08-07,9275.0,0.013568729206068796
2023-08-08,9200.0,-0.008119124438504242
2023-08-09,9400.0,0.021506205220963682
2023-08-10,9400.0,0.0
2023-08-11,9400.0,0.0
2023-08-14,9350.0,-0.005333345975362617
2023-08-15,9300.0,-0.005361943141385399
2023-08-16,9300.0,0.0
2023-08-18,9250.0,-0.005390848634876423
2023-08-21,9175.0,-0.008141157583699885
2023-08-22,9300.0,0.013532006218576373
2023-08-23,9300.0,0.0
2023-08-24,9200.0,-0.010810916104215617
2023-08-25,9275.0,0.008119124438504191
2023-08-28,9200.0,-0.008119124438504242
2023-08-29,9250.0,0.005420067469339113
2023-08-30,9200.0,-0.005420067469339145
2023-08-31,9175.0,-0.0027210901143606132
2023-09-01,9225.0,0.005434795985956995
2023-09-04,9225.0,0.0
2023-09-05,9225.0,0.0
2023-09-06,9150.0,-0.008163310639160981
2023-09-07,9175.0,0.002728514653203914
2023-09-08,9125.0,-0.0054644944720787375
2023-09-11,9125.0,0.0
2023-09-12,9100.0,-0.0027434859457508326
2023-09-13,9075.0,-0.002751033371889871
2023-09-14,9100.0,0.0027510333718897976
2023-09-15,9000.0,-0.011049836186584935
2023-09-18,9000.0,0.0
2023-09-19,9075.0,0.008298802814695064
2023-09-20,9150.0,0.008230499136515444
